facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
60015.0,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 W 2ND PL,LAKEWOOD,CO,80228,JEFFERSON,(720) 321-0000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4,,7,7,0,7,0,,8,6,4,1,1,,11,8,1,6,1,,8,8,,12,9,
60034.0,HCA-HEALTHONE DBA SWEDISH MEDICAL CENTER,501 E HAMPDEN AVE,ENGLEWOOD,CO,80113,ARAPAHOE,(303) 788-5000,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,7,2,5,0,,8,8,5,3,0,,11,11,0,10,1,,8,8,,12,9,
60100.0,THE MEDICAL CENTER OF AURORA & SOUTH HOSPITAL,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,(303) 873-5511,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,7,0,7,0,,8,7,1,5,1,,11,9,2,6,1,,8,8,,12,11,
60119.0,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVE,LOVELAND,CO,80538,LARIMER,(970) 624-2500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,7,1,6,0,,11,11,1,10,0,,8,8,,12,11,
61300.0,WEISBROD MEMORIAL COUNTY HOSPITAL,1208 LUTHER ST,EADS,CO,81036,KIOWA,(719) 438-5401,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
61310.0,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR ST,JULESBURG,CO,80737,SEDGWICK,(970) 474-3323,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
61320.0,GUNNISON VALLEY HOSPITAL,711 N TAYLOR ST,GUNNISON,CO,81230,GUNNISON,(970) 641-1456,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
61343.0,KEEFE MEMORIAL HOSPITAL,602 N 6TH ST W,CHEYENNE WELLS,CO,80810,CHEYENNE,(719) 767-5661,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
64026.0,PEAK VIEW BEHAVIORAL HEALTH,7353 SISTERS GRV,COLORADO SPRINGS,CO,80923,EL PASO,(719) 444-8484,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
70008.0,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076,TOLLAND,(860) 684-4251,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,3,0,3,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,9,
70024.0,WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,NORWICH,CT,6360,NEW LONDON,(860) 889-8331,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,6,0,6,0,,8,7,3,4,0,,11,9,0,8,1,,8,8,,12,12,
70038.0,THE CONNECTICUT HOSPICE INC.,100 DOUBLE BEACH ROAD,BRANFORD,CT,6405,NEW HAVEN,(203) 315-7500,Acute Care Hospitals,Voluntary non-profit - Private,No,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
80001.0,CHRISTIANA HOSPITAL,4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,NEW CASTLE,(302) 733-3609,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,2,5,0,,8,8,2,6,0,,11,11,2,9,0,,8,8,,12,12,
84004.0,DOVER BEHAVIORAL HEALTH SYSTEM,725 HORSEPOND ROAD,DOVER,DE,19901,KENT,(302) 741-0140,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
94004.0,PSYCHIATRIC INSTITUTE OF WASHINGTON,"4228 WISCONSIN AVENUE, NW",WASHINGTON,DC,20016,THE DISTRICT,(202) 885-5600,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
100019.0,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,MELBOURNE,FL,32901,BREVARD,(321) 434-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,2,6,0,,11,9,2,6,1,,8,8,,12,9,
100035.0,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,FL,34208,MANATEE,(941) 746-5111,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,7,0,6,1,,8,8,2,6,0,,11,9,0,8,1,,8,8,,12,10,
100050.0,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,FL,33012,MIAMI-DADE,(305) 558-2500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,4,0,4,0,,11,4,0,4,0,,8,8,,12,7,
100068.0,ADVENTHEALTH DAYTONA BEACH,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,VOLUSIA,(386) 231-6000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,7,4,3,0,,8,7,1,6,0,,11,9,1,7,1,,8,8,,12,11,
100087.0,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,SARASOTA,FL,34239,SARASOTA,(941) 917-9000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,5,,7,7,5,2,0,,8,8,4,4,0,,11,11,2,8,1,,8,8,,12,11,
100113.0,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,GAINESVILLE,FL,32610,ALACHUA,(352) 265-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,2,5,0,,8,8,4,3,1,,11,11,1,8,2,,8,8,,12,11,
100130.0,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,33430,PALM BEACH,(561) 996-6571,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,2,0,2,0,,8,Not Available,5,12,7,
100154.0,SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,MIAMI,FL,33143,MIAMI-DADE,(786) 662-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,7,4,3,0,,11,8,1,5,2,,8,8,,12,11,
100177.0,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32931,BREVARD,(321) 799-7111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,7,6,0,6,0,,8,7,1,6,0,,11,8,1,7,0,,8,8,,12,10,
100206.0,HCA FLORIDA SOUTH TAMPA HOSPITAL,2901 W SWANN AVE,TAMPA,FL,33609,HILLSBOROUGH,(813) 873-6400,Acute Care Hospitals,Proprietary,Yes,,4,,7,5,0,5,0,,8,3,1,2,0,,11,6,0,5,1,,8,8,,12,9,
100228.0,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,33324,BROWARD,(954) 473-6600,Acute Care Hospitals,Proprietary,No,,2,,7,7,1,5,1,,8,6,3,3,0,,11,8,0,7,1,,8,8,,12,8,
100248.0,HCA FLORIDA LARGO HOSPITAL,201 14TH ST SW,LARGO,FL,33770,PINELLAS,(727) 588-5200,Acute Care Hospitals,Proprietary,Yes,,1,,7,7,0,7,0,,8,6,2,4,0,,11,8,0,5,3,,8,8,,12,8,
100265.0,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,PINELLAS,(727) 734-6950,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,6,0,,8,7,2,5,0,,11,9,0,9,0,,8,8,,12,10,
100285.0,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,BROWARD,(954) 538-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,5,,7,3,0,3,0,,8,7,1,6,0,,11,5,0,5,0,,8,8,,12,9,
100299.0,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,MANATEE,(941) 782-2100,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,6,0,6,0,,8,7,1,6,0,,11,8,1,6,1,,8,8,,12,9,
100329.0,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,SEMINOLE,(615) 850-6055,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,4,0,4,0,,8,5,2,3,0,,11,6,0,6,0,,8,8,,12,8,
101300.0,ADVENTHEALTH WAUCHULA,735 S 5TH AVE,WAUCHULA,FL,33873,HARDEE,(863) 773-3101,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,5,
101314.0,DOCTORS MEMORIAL HOSPITAL INC,333 N BYRON BUTLER PKWY,PERRY,FL,32347,TAYLOR,(850) 584-0800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,Not Available,5
104018.0,LIFESTREAM BEHAVIORAL CENTER,2020 TALLY RD,LEESBURG,FL,34748,LAKE,(352) 315-7800,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104070.0,PORT ST LUCIE HOSPITAL,2550 SE WALTON RD,PORT SAINT LUCIE,FL,34952,ST. LUCIE,(772) 335-0400,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104081.0,BLACKBERRY CENTER - OGLETHORPE OF ORLANDO,91 BEEHIVE CIR,SAINT CLOUD,FL,34769,OSCEOLA,(321) 805-5090,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
110010.0,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,DE KALB,(404) 686-8500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,7,7,3,4,0,,8,8,1,6,1,,11,11,0,11,0,,8,8,,12,10,
110029.0,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,HALL,(770) 535-3553,Acute Care Hospitals,Government - Local,Yes,Y,2,,7,7,0,7,0,,8,8,2,6,0,,11,11,1,9,1,,8,8,,12,12,
110043.0,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,CHATHAM,(912) 819-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,7,0,6,1,,8,7,1,5,1,,11,11,0,10,1,,8,8,,12,10,
110073.0,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,(229) 424-7100,Acute Care Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,4,0,4,0,,8,8,,12,8,
110089.0,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,DOUGLAS,GA,31642,ATKINSON,(912) 384-1900,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,5,0,4,1,,8,4,1,3,0,,11,8,0,6,2,,8,8,,12,11,
110111.0,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER,2460 WASHINGTON ROAD,THOMSON,GA,30824,MC DUFFIE,(706) 595-1411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,2,0,2,0,,11,4,0,3,1,,8,8,,12,8,
110143.0,WELLSTAR COBB MEDICAL CENTER,3950 AUSTELL RD,AUSTELL,GA,30106,COBB,(770) 732-4000,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,2,,7,6,0,6,0,,8,8,1,7,0,,11,10,0,10,0,,8,8,,12,11,
110190.0,FLINT RIVER COMMUNITY HOSPITAL,"509 SUMTER STREET, BOX 770",MONTEZUMA,GA,31063,DOOLY,(478) 472-3100,Acute Care Hospitals,Voluntary non-profit - Private,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
110226.0,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,DE KALB,(404) 501-8040,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,,7,2,0,2,0,,8,5,1,4,0,,11,5,0,5,0,,8,8,,12,9,
110781.0,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY,HAWKINSVILLE,GA,31036,PULASKI,(478) 783-0200,Rural Emergency Hospital,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
111313.0,PUTNAM GENERAL HOSPITAL,101 LAKE OCONEE PARKWAY,EATONTON,GA,31024,PUTNAM,(706) 485-2711,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,6,
111327.0,BACON COUNTY HOSPITAL,302 SOUTH WAYNE STREET,ALMA,GA,31510,BACON,(912) 632-8961,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,8,,12,5,
111337.0,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,ELBERT,(706) 213-2535,Critical Access Hospitals,Government - Hospital District or Authority,No,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,3,0,3,0,,8,8,,12,5,
114028.0,GEORGIA REGIONAL HOSP SAVANNAH,1915 EISENHOWER DRIVE,SAVANNAH,GA,31416,CHATHAM,(912) 356-2045,Psychiatric,Government - State,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
120007.0,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HONOLULU,(808) 536-2236,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,7,5,1,4,0,,8,7,0,7,0,,11,6,0,5,1,,8,8,,12,9,
121303.0,MOLOKAI GENERAL HOSPITAL,280 HOME OLU PLACE,KAUNAKAKAI,HI,96748,MAUI,(808) 553-5331,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,6,
130003.0,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,NEZ PERCE,(208) 799-5300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,3,0,3,0,,11,9,1,7,1,,8,8,,12,11,
130065.0,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,BONNEVILLE,(208) 557-2700,Acute Care Hospitals,Physician,Yes,Y,3,,7,Not Available,Not Available,Not Available,Not Available,5,8,5,0,5,0,,11,6,0,4,2,,8,8,,12,8,
131305.0,STEELE MEMORIAL MEDICAL CENTER,203 SOUTH DAISY STREET,SALMON,ID,83467,LEMHI,(208) 756-5600,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,6,0,6,0,,8,Not Available,5,12,2,
131317.0,BENEWAH COMMUNITY HOSPITAL,229 SOUTH 7TH STREET,SAINT MARIES,ID,83861,BENEWAH,(208) 245-5551,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,4,
131327.0,GRITMAN MEDICAL CENTER,700 SOUTH MAIN STREET,MOSCOW,ID,83843,LATAH,(208) 882-4511,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3,,7,3,0,3,0,,8,1,0,1,0,,11,8,1,7,0,,8,8,,12,11,
140010.0,NORTHSHORE UNIVERSITY HEALTHSYSTEM - EVANSTON HOSPITAL,2650 RIDGE AVE,EVANSTON,IL,60201,COOK,(847) 570-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,,7,7,5,2,0,,8,8,4,4,0,,11,11,2,7,2,,8,8,,12,12,
140043.0,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,WHITESIDE,(815) 625-0400,Acute Care Hospitals,Government - Local,Yes,Y,2,,7,5,0,4,1,,8,5,0,5,0,,11,10,0,10,0,,8,8,,12,10,
140064.0,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,KNOX,(309) 344-3161,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,5,0,5,0,,8,3,0,3,0,,11,7,0,7,0,,8,8,,12,11,
140089.0,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,MC DONOUGH,(309) 833-4101,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,3,0,3,0,,8,1,0,1,0,,11,6,1,5,0,,8,8,,12,11,
140115.0,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,COOK,(773) 975-6867,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,2,0,2,0,,11,5,0,4,1,,8,8,,12,8,
140133.0,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,COOK,(773) 884-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,7,4,0,4,0,,8,2,0,2,0,,11,5,0,4,1,,8,8,,12,8,
140162.0,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,MC LEAN,(309) 662-3311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,1,,7,7,0,7,0,,8,7,1,6,0,,11,8,0,7,1,,8,8,,12,10,
140184.0,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DEYOUNG,MARION,IL,62959,WILLIAMSON,(618) 998-7000,Acute Care Hospitals,Proprietary,Yes,,2,,7,5,0,5,0,,8,3,0,3,0,,11,8,0,8,0,,8,8,,12,10,
140208.0,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,COOK,(708) 684-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,7,3,4,0,,8,8,3,3,2,,11,11,0,10,1,,8,8,,12,12,
140233.0,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,(815) 226-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,11,0,,8,8,,12,10,
140286.0,NORTHWESTERN MEDICINE KISHWAUKEE HOSPITAL,ONE  KISH HOSPITAL DRIVE,DEKALB,IL,60115,DE KALB,(815) 756-1521,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,1,5,0,,8,6,1,4,1,,11,9,0,9,0,,8,8,,12,11,
141300.0,THOMAS H BOYD MEMORIAL HOSPITAL,800 SCHOOL ST,CARROLLTON,IL,62016,GREENE,(217) 942-6946,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,2,
141310.0,OSF SAINT PAUL MEDICAL CENTER,1401 E 12TH STREET,MENDOTA,IL,61342,LA SALLE,(815) 539-7461,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,2,0,1,1,,8,1,0,1,0,,11,5,0,5,0,,8,8,,12,5,
141321.0,FRANKLIN HOSPITAL,201 BAILEY LANE,BENTON,IL,62812,FRANKLIN,(618) 439-3161,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,4,
141331.0,MARSHALL BROWNING HOSPITAL,900 NORTH WASHINGTON STREET,DU QUOIN,IL,62832,PERRY,(618) 542-2146,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,3,
141341.0,PANA COMMUNITY HOSPITAL,101 E NINTH STREET,PANA,IL,62557,CHRISTIAN,(217) 562-2131,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
141351.0,CLAY COUNTY HOSPITAL,911 STACY BURK DR,FLORA,IL,62839,CLAY,(618) 662-2131,Critical Access Hospitals,Government - Local,Yes,,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,6,0,6,0,,8,8,,12,6,
144016.0,ALTON MENTAL HEALTH CENTER,4500 COLLEGE AVENUE,ALTON,IL,62002,MADISON,(618) 474-3800,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
144039.0,GARFIELD PARK HOSPITAL,520 N RIDGEWAY AVE,CHICAGO,IL,60624,COOK,(773) 265-3700,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
150008.0,ST CATHERINE HOSPITAL INC,4321 FIR STREET,EAST CHICAGO,IN,46312,LAKE,(219) 392-7004,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,5,0,5,0,,8,6,1,4,1,,11,8,0,8,0,,8,8,,12,9,
150023.0,UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,47804,VIGO,(812) 238-7606,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,2,6,0,,11,11,2,7,2,,8,8,,12,12,
150046.0,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,(812) 232-0021,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,7,0,7,0,,8,5,1,4,0,,11,11,0,11,0,,8,8,,12,9,
150069.0,NORTON-KING'S DAUGHTERS' HEALTH,1373 EAST SR 62,MADISON,IN,47250,JEFFERSON,(812) 801-0800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,4,0,4,0,,8,4,0,4,0,,11,8,0,8,0,,8,8,,12,11,
150090.0,FRANCISCAN HEALTH DYER,24 JOLIET ST,DYER,IN,46311,LAKE,(219) 865-2141,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,6,0,6,0,,8,7,1,5,1,,11,7,0,6,1,,8,8,,12,10,
150115.0,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,DUBOIS,(812) 996-2345,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,4,1,,8,4,1,3,0,,11,10,0,9,1,,8,8,,12,11,
150158.0,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,HENDRICKS,(317) 217-3000,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,6,0,6,0,,8,7,1,5,1,,11,10,1,9,0,,8,8,,12,11,
150173.0,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,5165 MCCARTY LN,LAFAYETTE,IN,47905,TIPPECANOE,(765) 448-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,7,1,6,0,,11,11,1,10,0,,8,8,,12,11,
151304.0,RUSH MEMORIAL HOSPITAL,1300 N MAIN ST,RUSHVILLE,IN,46173,RUSH,(765) 932-4111,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,1,4,0,,8,Not Available,5,12,7,
